x_val,y_val
11.6751,4.3282
11.6751,4.2803
11.6751,2.0124
11.6751,2.0443
11.6911,2.1082
11.6911,2.0922
11.6911,4.0887
11.6911,4.1366
11.6911,5.0949
11.6911,5.0789
11.6911,4.9831
11.6911,5.015
11.6911,4.2803
11.6911,4.2324
11.6911,1.9964
11.6911,2.0124
11.707,2.0922
11.707,2.0603
11.707,4.0407
11.707,4.0887
11.707,5.0789
11.707,5.0469
11.707,4.9511
11.707,4.9831
11.707,4.2324
11.707,4.1845
11.707,1.9645
11.707,1.9964
11.723,2.0603
11.723,2.0284
11.723,3.9928
11.723,4.0407
11.723,5.0469
11.723,5.031
11.723,4.9351
11.723,4.9511
11.723,4.1845
11.723,4.1366
11.723,1.9325
11.723,1.9645
11.739,2.0284
11.739,2.0124
11.739,3.9609
11.739,3.9928
11.739,5.031
11.739,4.999
11.739,4.9032
11.739,4.9351
11.739,4.1366
11.739,4.1046
11.739,1.9166
11.739,1.9325
11.7549,2.0124
11.7549,1.9804
11.7549,3.913
11.7549,3.9609
11.7549,4.999
11.7549,4.9671
11.7549,4.8713
11.7549,4.9032
11.7549,4.1046
11.7549,4.0567
11.7549,1.8846
11.7549,1.9166
11.7709,1.9804
11.7709,1.9485
11.7709,3.8651
11.7709,3.913
11.7709,4.9671
11.7709,4.9511
11.7709,4.8553
11.7709,4.8713
11.7709,4.0567
11.7709,4.0088
11.7709,1.8527
11.7709,1.8846
11.7869,1.9485
11.7869,1.9325
11.7869,3.8171
11.7869,3.8651
11.7869,4.9511
11.7869,4.9192
11.7869,4.8233
11.7869,4.8553
11.7869,4.0088
11.7869,3.9609
11.7869,1.8367
11.7869,1.8527
11.8029,1.9325
11.8029,1.9006
11.8029,3.7852
11.8029,3.8171
11.8029,4.9192
11.8029,4.8872
11.8029,4.7914
11.8029,4.8233
11.8029,3.9609
11.8029,3.913
11.8029,1.8048
11.8029,1.8367
11.8188,1.9006
11.8188,1.8686
11.8188,3.7373
11.8188,3.7852
11.8188,4.8872
11.8188,4.8713
11.8188,4.7754
11.8188,4.7914
11.8188,3.913
11.8188,3.881
11.8188,1.7728
11.8188,1.8048
11.8348,1.8686
11.8348,1.8367
11.8348,3.6894
11.8348,3.7373
11.8348,4.8713
11.8348,4.8393
11.8348,4.7435
11.8348,4.7754
11.8348,3.881
11.8348,3.8331
11.8348,1.7409
11.8348,1.7728
11.8508,1.8367
11.8508,1.8207
11.8508,3.6415
11.8508,3.6894
11.8508,4.8393
11.8508,4.8074
11.8508,4.7115
11.8508,4.7435
11.8508,3.8331
11.8508,3.7852
11.8508,1.7249
11.8508,1.7409
11.8667,1.8207
11.8667,1.7888
11.8667,3.5936
11.8667,3.6415
11.8667,4.8074
11.8667,4.7914
11.8667,4.6956
11.8667,4.7115
11.8667,3.7852
11.8667,3.7373
11.8667,1.693
11.8667,1.7249
11.8827,1.7888
11.8827,1.7568
11.8827,3.5616
11.8827,3.5936
11.8827,4.7914
11.8827,4.7595
11.8827,4.6636
11.8827,4.6956
11.8827,3.7373
11.8827,3.6894
11.8827,1.661
11.8827,1.693
11.8987,1.7568
11.8987,1.7409
11.8987,3.5137
11.8987,3.5616
11.8987,4.7595
11.8987,4.7275
11.8987,4.6317
11.8987,4.6636
11.8987,3.6894
11.8987,3.6574
11.8987,1.645
11.8987,1.661
11.9147,1.7409
11.9147,1.7089
11.9147,3.4658
11.9147,3.5137
11.9147,4.7275
11.9147,4.6956
11.9147,4.5997
11.9147,4.6317
11.9147,3.6574
11.9147,3.6095
11.9147,1.6131
11.9147,1.645
11.9306,1.7089
11.9306,1.677
11.9306,3.4179
11.9306,3.4658
11.9306,4.6956
11.9306,4.6796
11.9306,4.5838
11.9306,4.5997
11.9306,3.6095
11.9306,3.5616
11.9306,1.5812
11.9306,1.6131
11.9466,1.677
11.9466,1.645
11.9466,3.3859
11.9466,3.4179
11.9466,4.6796
11.9466,4.6477
11.9466,4.5518
11.9466,4.5838
11.9466,3.5616
11.9466,3.5137
11.9466,1.5652
11.9466,1.5812
11.9626,1.645
11.9626,1.6291
11.9626,3.338
11.9626,3.3859
11.9626,4.6477
11.9626,4.6157
11.9626,4.5199
11.9626,4.5518
11.9626,3.5137
11.9626,3.4818
11.9626,1.5332
11.9626,1.5652
11.9785,1.6291
11.9785,1.5971
11.9785,3.2901
11.9785,3.338
11.9785,4.6157
11.9785,4.5838
11.9785,4.4879
11.9785,4.5199
11.9785,3.4818
11.9785,3.4338
11.9785,1.5013
11.9785,1.5332
11.9945,1.5971
11.9945,1.5652
11.9945,3.2422
11.9945,3.2901
11.9945,4.5838
11.9945,4.5678
11.9945,4.472
11.9945,4.4879
11.9945,3.4338
11.9945,3.3859
11.9945,1.4694
11.9945,1.5013
12.0105,1.5652
12.0105,1.5492
12.0105,3.2102
12.0105,3.2422
12.0105,4.5678
12.0105,4.5359
12.0105,4.44
12.0105,4.472
12.0105,3.3859
12.0105,3.338
12.0105,1.4534
12.0105,1.4694
12.0265,1.5492
12.0265,1.5173
12.0265,3.1623
12.0265,3.2102
12.0265,4.5359
12.0265,4.5039
12.0265,4.4081
12.0265,4.44
12.0265,3.338
12.0265,3.3061
12.0265,1.4214
12.0265,1.4534
12.0424,1.5173
12.0424,1.4853
12.0424,3.1144
12.0424,3.1623
12.0424,4.5039
12.0424,4.472
12.0424,4.3761
12.0424,4.4081
12.0424,3.3061
12.0424,3.2582
12.0424,1.3895
12.0424,1.4214
12.0584,1.4853
12.0584,1.4694
12.0584,3.0665
12.0584,3.1144
12.0584,4.472
12.0584,4.456
12.0584,4.3602
12.0584,4.3761
12.0584,3.2582
12.0584,3.2102
12.0584,1.3735
12.0584,1.3895
12.0744,1.4694
12.0744,1.4374
12.0744,3.0346
12.0744,3.0665
12.0744,4.456
12.0744,4.4241
12.0744,4.3282
12.0744,4.3602
12.0744,3.2102
12.0744,3.1623
12.0744,1.3416
12.0744,1.3735
12.0903,1.4374
12.0903,1.4055
12.0903,2.9866
12.0903,3.0346
12.0903,4.4241
12.0903,4.3921
12.0903,4.2963
12.0903,4.3282
12.0903,3.1623
12.0903,3.1304
12.0903,1.3096
12.0903,1.3416
12.1063,1.4055
12.1063,1.3735
12.1063,2.9387
12.1063,2.9866
12.1063,4.3921
12.1063,4.3602
12.1063,4.2643
12.1063,4.2963
12.1063,3.1304
12.1063,3.0825
12.1063,1.2777
12.1063,1.3096
12.1223,1.3735
12.1223,1.3576
12.1223,2.8908
12.1223,2.9387
12.1223,4.3602
12.1223,4.3442
12.1223,4.2484
12.1223,4.2643
12.1223,3.0825
12.1223,3.0346
12.1223,1.2617
12.1223,1.2777
12.1383,1.3576
12.1383,1.3256
12.1383,2.8589
12.1383,2.8908
12.1383,4.3442
12.1383,4.3123
12.1383,4.2164
12.1383,4.2484
12.1383,3.0346
12.1383,2.9866
12.1383,1.2298
12.1383,1.2617
12.1542,1.3256
12.1542,1.2937
12.1542,2.811
12.1542,2.8589
12.1542,4.3123
12.1542,4.2803
12.1542,4.1845
12.1542,4.2164
12.1542,2.9866
12.1542,2.9547
12.1542,1.1978
12.1542,1.2298
12.1702,1.2937
12.1702,1.2777
12.1702,2.763
12.1702,2.811
12.1702,4.2803
12.1702,4.2484
12.1702,4.1525
12.1702,4.1845
12.1702,2.9547
12.1702,2.9068
12.1702,1.1819
12.1702,1.1978
12.1862,1.2777
12.1862,1.2458
12.1862,2.7151
12.1862,2.763
12.1862,4.2484
12.1862,4.2164
12.1862,4.1206
12.1862,4.1525
12.1862,2.9068
12.1862,2.8589
12.1862,1.1499
12.1862,1.1819
12.2021,1.2458
12.2021,1.2138
12.2021,2.6832
12.2021,2.7151
12.2021,4.2164
12.2021,4.2005
12.2021,4.1046
12.2021,4.1206
12.2021,2.8589
12.2021,2.811
12.2021,1.118
12.2021,1.1499
12.2181,1.2138
12.2181,1.1819
12.2181,2.6353
12.2181,2.6832
12.2181,4.2005
12.2181,4.1685
12.2181,4.0727
12.2181,4.1046
12.2181,2.811
12.2181,2.779
12.2181,1.086
12.2181,1.118
12.2341,1.1819
12.2341,1.1659
12.2341,2.5874
12.2341,2.6353
12.2341,4.1685
12.2341,4.1366
12.2341,4.0407
12.2341,4.0727
12.2341,2.779
12.2341,2.7311
12.2341,1.0701
12.2341,1.086
12.2501,1.1659
12.2501,1.134
12.2501,2.5394
12.2501,2.5874
12.2501,4.1366
12.2501,4.1046
12.2501,4.0088
12.2501,4.0407
12.2501,2.7311
12.2501,2.6832
12.2501,1.0381
12.2501,1.0701
12.266,1.134
12.266,1.102
12.266,2.5075
12.266,2.5394
12.266,4.1046
12.266,4.0887
12.266,3.9769
12.266,4.0088
12.266,2.6832
12.266,2.6353
12.266,1.0062
12.266,1.0381
12.282,1.102
12.282,1.0701
12.282,2.4596
12.282,2.5075
12.282,4.0887
12.282,4.0567
12.282,3.9609
12.282,3.9769
12.282,2.6353
12.282,2.6033
12.282,0.9742
12.282,1.0062
12.298,1.0701
12.298,1.0541
12.298,2.4117
12.298,2.4596
12.298,4.0567
12.298,4.0248
12.298,3.9289
12.298,3.9609
12.298,2.6033
12.298,2.5554
12.298,0.9583
12.298,0.9742
12.3139,1.0541
12.3139,1.0222
12.3139,2.3638
12.3139,2.4117
12.3139,4.0248
12.3139,3.9928
12.3139,3.897
12.3139,3.9289
12.3139,2.5554
12.3139,2.5075
12.3139,0.9263
12.3139,0.9583
12.3299,1.0222
12.3299,0.9902
12.3299,2.3318
12.3299,2.3638
12.3299,3.9928
12.3299,3.9609
12.3299,3.8651
12.3299,3.897
12.3299,2.5075
12.3299,2.4596
12.3299,0.8944
12.3299,0.9263
12.3459,0.9902
12.3459,0.9742
12.3459,2.2839
12.3459,2.3318
12.3459,3.9609
12.3459,3.9449
12.3459,3.8331
12.3459,3.8651
12.3459,2.4596
12.3459,2.4276
12.3459,0.8784
12.3459,0.8944
12.3619,0.9742
12.3619,0.9423
12.3619,2.236
12.3619,2.2839
12.3619,3.9449
12.3619,3.913
12.3619,3.8012
12.3619,3.8331
12.3619,2.4276
12.3619,2.3797
12.3619,0.8465
12.3619,0.8784
12.3778,0.9423
12.3778,0.9104
12.3778,2.1881
12.3778,2.236
12.3778,3.913
12.3778,3.881
12.3778,3.7852
12.3778,3.8012
12.3778,2.3797
12.3778,2.3318
12.3778,0.8145
12.3778,0.8465
12.3938,0.9104
12.3938,0.8784
12.3938,2.1561
12.3938,2.1881
12.3938,3.881
12.3938,3.8491
12.3938,3.7533
12.3938,3.7852
12.3938,2.3318
12.3938,2.2839
12.3938,0.7826
12.3938,0.8145
12.4098,0.8784
12.4098,0.8624
12.4098,2.1082
12.4098,2.1561
12.4098,3.8491
12.4098,3.8171
12.4098,3.7213
12.4098,3.7533
12.4098,2.2839
12.4098,2.252
12.4098,0.7666
12.4098,0.7826
12.4257,0.8624
12.4257,0.8305
12.4257,2.0603
12.4257,2.1082
12.4257,3.8171
12.4257,3.7852
12.4257,3.6894
12.4257,3.7213
12.4257,2.252
12.4257,2.204
12.4257,0.7347
12.4257,0.7666
12.4417,0.8305
12.4417,0.7986
12.4417,2.0124
12.4417,2.0603
12.4417,3.7852
12.4417,3.7692
12.4417,3.6574
12.4417,3.6894
12.4417,2.204
12.4417,2.1561
12.4417,0.7027
12.4417,0.7347
12.4577,0.7986
12.4577,0.7666
12.4577,1.9804
12.4577,2.0124
12.4577,3.7692
12.4577,3.7373
12.4577,3.6415
12.4577,3.6574
12.4577,2.1561
12.4577,2.1082
12.4577,0.6708
12.4577,0.7027
12.4737,0.7666
12.4737,0.7506
12.4737,1.9325
12.4737,1.9804
12.4737,3.7373
12.4737,3.7054
12.4737,3.6095
12.4737,3.6415
12.4737,2.1082
12.4737,2.0763
12.4737,0.6548
12.4737,0.6708
12.4896,0.7506
12.4896,0.7187
12.4896,1.8846
12.4896,1.9325
12.4896,3.7054
12.4896,3.6734
12.4896,3.5776
12.4896,3.6095
12.4896,2.0763
12.4896,2.0284
12.4896,0.6229
12.4896,0.6548
12.5056,0.7187
12.5056,0.6868
12.5056,1.8367
12.5056,1.8846
12.5056,3.6734
12.5056,3.6415
12.5056,3.5456
12.5056,3.5776
12.5056,2.0284
12.5056,1.9804
12.5056,0.5909
12.5056,0.6229
12.5216,0.6868
12.5216,0.6708
12.5216,1.8048
12.5216,1.8367
12.5216,3.6415
12.5216,3.6095
12.5216,3.5137
12.5216,3.5456
12.5216,1.9804
12.5216,1.9325
12.5216,0.575
12.5216,0.5909
12.5375,0.6708
12.5375,0.6388
12.5375,1.7568
12.5375,1.8048
12.5375,3.6095
12.5375,3.5936
12.5375,3.4818
12.5375,3.5137
12.5375,1.9325
12.5375,1.9006
12.5375,0.543
12.5375,0.575
12.5535,0.6388
12.5535,0.6069
12.5535,1.7089
12.5535,1.7568
12.5535,3.5936
12.5535,3.5616
12.5535,3.4658
12.5535,3.4818
12.5535,1.9006
12.5535,1.8527
12.5535,0.5111
12.5535,0.543
12.5695,0.6069
12.5695,0.575
12.5695,1.661
12.5695,1.7089
12.5695,3.5616
12.5695,3.5297
12.5695,3.4338
12.5695,3.4658
12.5695,1.8527
12.5695,1.8048
12.5695,0.4791
12.5695,0.5111
12.5854,0.575
12.5854,0.559
12.5854,1.6291
12.5854,1.661
12.5854,3.5297
12.5854,3.4977
12.5854,3.4019
12.5854,3.4338
12.5854,1.8048
12.5854,1.7568
12.5854,0.4632
12.5854,0.4791
12.6014,0.559
12.6014,0.527
12.6014,1.5812
12.6014,1.6291
12.6014,3.4977
12.6014,3.4658
12.6014,3.37
12.6014,3.4019
12.6014,1.7568
12.6014,1.7249
12.6014,0.4312
12.6014,0.4632
12.6174,0.527
12.6174,0.4951
12.6174,1.5332
12.6174,1.5812
12.6174,3.4658
12.6174,3.4338
12.6174,3.338
12.6174,3.37
12.6174,1.7249
12.6174,1.677
12.6174,0.3993
12.6174,0.4312
12.6334,0.4951
12.6334,0.4632
12.6334,1.4853
12.6334,1.5332
12.6334,3.4338
12.6334,3.4179
12.6334,3.3061
12.6334,3.338
12.6334,1.677
12.6334,1.6291
12.6334,0.3833
12.6334,0.3993
12.6493,0.4632
12.6493,0.4472
12.6493,1.4374
12.6493,1.4853
12.6493,3.4179
12.6493,3.3859
12.6493,3.2901
12.6493,3.3061
12.6493,1.6291
12.6493,1.5812
12.6493,0.3673
12.6493,0.3833
12.6653,0.4472
12.6653,0.4152
12.6653,1.4055
12.6653,1.4374
12.6653,3.3859
12.6653,3.354
12.6653,3.2582
12.6653,3.2901
12.6653,1.5812
12.6653,1.5332
12.6653,0.3514
12.6653,0.3673
12.6813,0.4152
12.6813,0.3993
12.6813,1.3576
12.6813,1.4055
12.6813,3.354
12.6813,3.322
12.6813,3.2262
12.6813,3.2582
12.6813,1.5332
12.6813,1.5013
12.6813,0.3354
12.6813,0.3514
12.6972,1.3096
12.6972,1.3576
12.6972,3.322
12.6972,3.2901
12.6972,3.1943
12.6972,3.2262
12.6972,1.5013
12.6972,1.4534
12.6972,0.3194
12.6972,0.3354
12.7132,0.3993
12.7132,0.3673
12.7132,1.2617
12.7132,1.3096
12.7132,3.2901
12.7132,3.2582
12.7132,3.1623
12.7132,3.1943
12.7132,1.4534
12.7132,1.4055
12.7132,0.3034
12.7132,0.3194
12.7292,0.3673
12.7292,0.3514
12.7292,1.2138
12.7292,1.2617
12.7292,3.2582
12.7292,3.2422
12.7292,3.1304
12.7292,3.1623
12.7292,1.4055
12.7292,1.3576
12.7292,0.2875
12.7292,0.3034
12.7452,0.3514
12.7452,0.3354
12.7452,1.1659
12.7452,1.2138
12.7452,3.2422
12.7452,3.2102
12.7452,3.0984
12.7452,3.1304
12.7452,1.3576
12.7452,1.3096
12.7452,0.2715
12.7452,0.2875
12.7611,0.3354
12.7611,0.3194
12.7611,1.134
12.7611,1.1659
12.7611,3.2102
12.7611,3.1783
12.7611,3.0825
12.7611,3.0984
12.7611,1.3096
12.7611,1.2777
12.7611,0.2396
12.7611,0.2715
12.7771,0.3194
12.7771,0.3034
12.7771,1.086
12.7771,1.134
12.7771,3.1783
12.7771,3.1464
12.7771,3.0505
12.7771,3.0825
12.7771,1.2777
12.7771,1.2298
12.7771,0.2236
12.7771,0.2396
12.7931,0.3034
12.7931,0.2875
12.7931,1.0381
12.7931,1.086
12.7931,3.1464
12.7931,3.1144
12.7931,3.0186
12.7931,3.0505
12.7931,1.2298
12.7931,1.1819
12.7931,0.2076
12.7931,0.2236
12.809,0.2875
12.809,0.2715
12.809,0.9902
12.809,1.0381
12.809,3.1144
12.809,3.0825
12.809,2.9866
12.809,3.0186
12.809,1.1819
12.809,1.134
12.809,0.1916
12.809,0.2076
12.825,0.2715
12.825,0.2396
12.825,0.9423
12.825,0.9902
12.825,3.0825
12.825,3.0665
12.825,2.9547
12.825,2.9866
12.825,1.134
12.825,1.086
12.825,0.1757
12.825,0.1916
12.841,0.2396
12.841,0.2236
12.841,0.8944
12.841,0.9423
12.841,3.0665
12.841,3.0346
12.841,2.9228
12.841,2.9547
12.841,1.086
12.841,1.0381
12.841,0.1597
12.841,0.1757
12.857,0.2236
12.857,0.2076
12.857,0.8465
12.857,0.8944
12.857,3.0346
12.857,3.0026
12.857,2.8908
12.857,2.9228
12.857,1.0381
12.857,0.9902
12.857,0.1437
12.857,0.1597
12.8729,0.2076
12.8729,0.1916
12.8729,0.7986
12.8729,0.8465
12.8729,3.0026
12.8729,2.9707
12.8729,2.8748
12.8729,2.8908
12.8729,0.9902
12.8729,0.9423
12.8729,0.1118
12.8729,0.1437
12.8889,0.1916
12.8889,0.1757
12.8889,0.7506
12.8889,0.7986
12.8889,2.9707
12.8889,2.9387
12.8889,2.8429
12.8889,2.8748
12.8889,0.9423
12.8889,0.9104
12.8889,0.0958
12.8889,0.1118
12.9049,0.1757
12.9049,0.1597
12.9049,0.7027
12.9049,0.7506
12.9049,2.9387
12.9049,2.9068
12.9049,2.811
12.9049,2.8429
12.9049,0.9104
12.9049,0.8624
12.9049,0.0798
12.9049,0.0958
12.9208,0.1597
12.9208,0.1437
12.9208,0.6548
12.9208,0.7027
12.9208,2.9068
12.9208,2.8748
12.9208,2.779
12.9208,2.811
12.9208,0.8624
12.9208,0.8145
12.9208,0.0639
12.9208,0.0798
12.9368,0.1437
12.9368,0.1278
12.9368,0.6069
12.9368,0.6548
12.9368,2.8748
12.9368,2.8589
12.9368,2.7471
12.9368,2.779
12.9368,0.8145
12.9368,0.7666
12.9368,0.0479
12.9368,0.0639
12.9528,0.1278
12.9528,0.1118
12.9528,0.559
12.9528,0.6069
12.9528,2.8589
12.9528,2.8269
12.9528,2.7151
12.9528,2.7471
12.9528,0.7666
12.9528,0.7187
12.9688,0.1118
12.9688,0.0958
12.9688,0.4951
12.9688,0.559
12.9688,2.8269
12.9688,2.795
12.9688,2.6992
12.9688,2.7151
12.9688,0.7187
12.9688,0.6548
12.9688,0.0319
12.9688,0.0479
12.9847,0.0958
12.9847,0.0798
12.9847,0.4472
12.9847,0.4951
12.9847,2.795
12.9847,2.763
12.9847,2.6672
12.9847,2.6992
12.9847,0.6548
12.9847,0.6069
12.9847,0.016
12.9847,0.0319
13.0007,0.0798
13.0007,0.0639
13.0007,0.3833
13.0007,0.4472
13.0007,2.763
13.0007,2.7311
13.0007,2.6353
13.0007,2.6672
13.0007,0.6069
13.0007,0.559
13.0167,0.3194
13.0167,0.3833
13.0167,2.7311
13.0167,2.6992
13.0167,2.6033
13.0167,2.6353
13.0167,0.559
13.0167,0.5111
13.0167,0
13.0167,0.016
13.0326,0.0639
13.0326,0.0479
13.0326,0.2555
13.0326,0.3194
13.0326,2.6992
13.0326,2.6672
13.0326,2.5714
13.0326,2.6033
13.0326,0.5111
13.0326,0.4472
13.0486,0.0479
13.0486,0.0639
13.0486,0.1597
13.0486,0.2555
13.0486,2.6672
13.0486,2.6512
13.0486,2.5394
13.0486,2.5714
13.0486,0.4472
13.0486,0.3993
13.0646,0.0639
13.0646,0.1597
13.0646,2.6512
13.0646,2.6193
13.0646,2.5075
13.0646,2.5394
13.0646,0.3993
13.0646,0.3354
13.0806,2.6193
13.0806,2.5874
13.0806,2.4756
13.0806,2.5075
13.0806,0.3354
13.0806,0.2555
13.0806,0.016
13.0806,0
13.0965,2.5874
13.0965,2.5554
13.0965,2.4596
13.0965,2.4756
13.0965,0.2555
13.0965,0.1597
13.0965,0.0479
13.0965,0.016
13.1125,2.5554
13.1125,2.5235
13.1125,2.4276
13.1125,2.4596
13.1125,0.1597
13.1125,0.0479
13.1285,2.5235
13.1285,2.4915
13.1285,2.3957
13.1285,2.4276
13.1444,2.4915
13.1444,2.4596
13.1444,2.3638
13.1444,2.3957
13.1604,2.4596
13.1604,2.4436
13.1604,2.3318
13.1604,2.3638
13.1764,2.4436
13.1764,2.4117
13.1764,2.2999
13.1764,2.3318
13.1924,2.4117
13.1924,2.3797
13.1924,2.2679
13.1924,2.2999
13.2083,2.3797
13.2083,2.3478
13.2083,2.252
13.2083,2.2679
13.2243,2.3478
13.2243,2.3158
13.2243,2.22
13.2243,2.252
13.2403,2.3158
13.2403,2.2839
13.2403,2.1881
13.2403,2.22
13.2562,2.2839
13.2562,2.252
13.2562,2.1561
13.2562,2.1881
13.2722,2.252
13.2722,2.22
13.2722,2.1242
13.2722,2.1561
13.2882,2.22
13.2882,2.204
13.2882,2.0922
13.2882,2.1242
13.3042,2.204
13.3042,2.1721
13.3042,2.0603
13.3042,2.0922
13.3201,2.1721
13.3201,2.1402
13.3201,2.0443
13.3201,2.0603
13.3361,2.1402
13.3361,2.1082
13.3361,2.0124
13.3361,2.0443
13.3521,2.1082
13.3521,2.0763
13.3521,1.9804
13.3521,2.0124
13.368,2.0763
13.368,2.0443
13.368,1.9485
13.368,1.9804
13.384,2.0443
13.384,2.0124
13.384,1.9325
13.384,1.9485
13.4,2.0124
13.4,1.9964
13.416,1.9964
13.416,1.9645
13.416,1.9485
13.416,1.9325
13.4319,1.9645
13.4319,1.9485
